zipcode,rate
72903,209.35
72919,209.35
72923,209.35
72945,209.35
72902,209.35
71823,165.5
71832,165.5
71842,165.5
72569,183.94
72525,183.94
72482,183.94
72663,183.94
72051,183.94
72657,183.94
72567,183.94
72533,183.94
72555,183.94
71765,165.5
71724,165.5
71749,165.5
71750,165.5
71730,165.5
71759,165.5
71758,165.5
71731,165.5
71747,165.5
72028,166.13
72141,166.13
72702,195.66
72728,195.66
72701,195.66
72749,195.66
72769,195.66
72765,195.66
72737,195.66
72744,195.66
72730,195.66
72729,195.66
72766,195.66
72770,195.66
72717,195.66
72741,195.66
72735,195.66
72052,166.13
72081,166.13
72136,166.13
72102,166.13
72068,166.13
72178,166.13
72082,166.13
72139,166.13
72145,166.13
72012,166.13
72010,166.13
72085,166.13
72149,166.13
72123,183.94
72059,183.94
72006,183.94
72074,183.94
72860,166.13
72829,166.13
72828,166.13
72824,166.13
94602,165.5
94622,165.5
94703,165.5
94601,165.5
94604,165.5
94560,165.5
94541,165.5
94586,165.5
94603,165.5
94557,165.5
94621,165.5
94607,165.5
94605,165.5
94606,165.5
94610,165.5
94505,165.5
94620,165.5
94609,165.5
94608,165.5
94611,165.5
94612,165.5
94619,165.5
94613,165.5
94617,165.5
94618,165.5
94614,165.5
94615,165.5
94659,165.5
94543,165.5
94720,165.5
94702,165.5
94542,165.5
94623,165.5
94539,165.5
94649,165.5
94624,165.5
94578,165.5
94660,165.5
94544,165.5
94701,165.5
94546,165.5
94662,165.5
94666,165.5
94661,165.5
94580,165.5
94707,165.5
94566,165.5
94587,165.5
94550,165.5
94545,165.5
94704,165.5
94501,165.5
94540,165.5
94706,165.5
94705,165.5
94536,165.5
94551,165.5
94708,165.5
94552,165.5
94710,165.5
94568,165.5
94514,165.5
94709,165.5
94712,165.5
95377,165.5
94555,165.5
94579,165.5
95391,165.5
94502,165.5
94538,165.5
94588,165.5
94537,165.5
94577,165.5
96120,166.13
95646,166.13
95640,166.13
95675,166.13
95689,166.13
95666,166.13
95601,166.13
95642,166.13
95644,166.13
95685,166.13
95699,166.13
95654,166.13
95665,166.13
95669,166.13
95629,166.13
95973,163.08
95968,166.13
95967,166.13
95926,166.13
95958,166.13
95974,166.13
95901,163.08
95976,166.13
95917,166.13
95938,166.13
95948,163.08
95966,163.08
95965,166.13
95954,166.13
95916,166.13
95914,163.08
95978,166.13
95941,163.08
95940,166.13
95928,166.13
95925,163.08
95942,166.13
95927,166.13
95969,166.13
95930,166.13
95929,166.13
95233,166.13
95232,166.13
95222,166.13
95236,166.13
95248,166.13
95226,166.13
95224,166.13
95252,166.13
95247,166.13
95246,166.13
95245,166.13
95251,166.13
95249,166.13
95225,166.13
95223,166.13
95257,166.13
95229,166.13
95255,166.13
95228,166.13
95254,166.13
95230,163.08
95221,166.13
95939,163.08
95955,166.13
95912,166.13
95950,166.13
95987,166.13
95979,166.13
95957,163.08
95970,163.08
95932,166.13
94561,183.94
94595,183.94
94529,183.94
94597,183.94
94596,183.94
94527,183.94
94526,183.94
94511,183.94
94548,183.94
94525,183.94
94598,183.94
94528,183.94
94507,183.94
94506,183.94
94569,183.94
94518,183.94
94572,183.94
94531,183.94
94850,183.94
94563,183.94
94530,183.94
94547,183.94
94509,183.94
94582,183.94
94564,183.94
94802,183.94
94575,183.94
94565,183.94
94520,183.94
94517,183.94
94549,183.94
94516,183.94
94513,183.94
94801,183.94
94553,183.94
94519,183.94
94523,183.94
94583,183.94
94556,183.94
94804,183.94
94803,183.94
94570,183.94
94807,183.94
94806,183.94
94805,183.94
94808,183.94
94522,183.94
94820,183.94
94524,183.94
94521,183.94
95567,166.13
95538,166.13
95532,166.13
95531,166.13
95548,166.13
95543,163.08
95720,195.66
95664,195.66
95634,195.66
95672,195.66
95735,195.66
95633,195.66
95721,195.66
96154,195.66
96142,195.66
96151,195.66
96152,195.66
96150,195.66
96155,195.66
96158,195.66
96156,195.66
96157,195.66
95667,195.66
95726,195.66
95619,195.66
95656,195.66
95709,195.66
95682,195.66
95651,195.66
95762,195.66
95684,195.66
95613,195.66
95614,195.66
95635,195.66
95636,195.66
95623,195.66
93747,235.65
93772,235.65
93888,235.65
93727,235.65
93726,235.65
93708,235.65
93660,235.65
93609,235.65
93712,235.65
93627,235.65
93729,235.65
93728,235.65
93794,235.65
93703,235.65
93616,235.65
93792,235.65
93779,235.65
93608,235.65
93793,235.65
93844,235.65
93654,231.59
93652,235.65
93618,231.59
93620,231.59
93711,235.65
93760,235.65
93657,235.65
93619,235.65
93210,214.34
93710,235.65
93709,235.65
93622,231.59
93656,231.59
93621,235.65
93702,235.65
93774,235.65
93720,231.59
93631,231.59
93773,235.65
93607,235.65
93755,235.65
93630,235.65
93628,235.65
93606,235.65
93777,235.65
93611,235.65
93701,235.65
93662,235.65
93750,235.65
93714,235.65
93605,235.65
93775,235.65
93675,235.65
93718,235.65
93717,235.65
93242,231.59
93642,235.65
93664,235.65
93715,235.65
93776,235.65
93716,235.65
93725,235.65
93744,235.65
93722,235.65
93737,235.65
93791,235.65
93771,235.65
93790,235.65
93724,235.65
93626,231.59
93651,235.65
93730,235.65
93721,235.65
93705,235.65
93764,235.65
93668,235.65
93707,235.65
93245,231.59
93778,235.65
93786,235.65
93761,235.65
93704,235.65
93740,235.65
93723,235.65
93625,235.65
93667,235.65
93745,235.65
93640,235.65
93234,235.65
93624,235.65
93650,235.65
93649,235.65
93741,235.65
93641,231.59
93765,235.65
93612,235.65
93648,235.65
93613,235.65
93602,231.59
93634,235.65
93706,235.65
93646,231.59
95963,163.08
95951,166.13
95913,166.13
95988,166.13
95943,166.13
95920,166.13
95571,166.13
95540,166.13
95565,166.13
95525,166.13
95524,166.13
95547,166.13
95555,166.13
95526,163.08
95560,166.13
95564,166.13
95562,166.13
95589,163.08
95528,166.13
95559,166.13
95553,166.13
95570,166.13
95569,166.13
95537,166.13
95554,166.13
95536,166.13
95558,166.13
95552,163.08
95546,166.13
95542,166.13
95502,166.13
95521,166.13
95545,166.13
95551,166.13
95550,166.13
95549,166.13
95501,166.13
95511,166.13
95573,166.13
95556,166.13
95534,166.13
95503,166.13
95518,166.13
95519,166.13
95514,166.13
92222,248.03
92004,226.84
92281,248.03
92283,248.03
92227,248.03
92266,248.03
92244,248.03
92243,248.03
92225,228.9
92249,248.03
92232,248.03
92275,248.03
92273,248.03
92250,248.03
92251,248.03
92274,228.9
92231,248.03
92233,248.03
92257,248.03
92259,248.03
93549,248.03
92328,248.03
93530,248.03
93514,238.87
93526,248.03
93542,248.03
93513,248.03
93545,248.03
93522,248.03
93515,248.03
92384,248.03
92389,248.03
93527,228.42
93581,231.59
93268,231.59
93501,231.59
93302,231.59
93388,231.59
93556,231.59
93276,231.59
93380,231.59
93386,231.59
93241,231.59
93206,231.59
93251,231.59
93238,228.42
93311,231.59
93313,231.59
93312,231.59
93387,231.59
93389,231.59
93205,231.59
93285,231.59
93528,231.59
93504,231.59
93283,231.59
93280,231.59
93531,231.59
93216,231.59
93390,231.59
93203,231.59
93314,231.59
93222,231.59
93303,231.59
93305,231.59
93555,226.61
93554,231.59
93263,231.59
93215,228.42
93385,231.59
93226,231.59
93502,231.59
93287,231.59
93505,231.59
93516,226.61
93524,231.59
93252,213.09
93225,231.59
93240,231.59
93596,231.59
93536,231.59
93519,231.59
93224,231.59
93518,231.59
93309,231.59
93250,231.59
93301,231.59
93523,231.59
93558,231.59
93220,231.59
93255,231.59
93383,231.59
93308,231.59
93249,231.59
93304,231.59
93307,231.59
93384,231.59
93306,231.59
93561,231.59
93243,231.59
93560,231.59
93239,235.65
93266,235.65
93202,235.65
93204,235.65
93230,235.65
93232,235.65
93246,235.65
93212,231.59
95493,166.13
95424,166.13
95423,166.13
95469,163.08
95461,166.13
95464,166.13
95485,166.13
95467,166.13
95451,166.13
95453,166.13
95426,166.13
95435,166.13
95443,166.13
95422,166.13
95458,166.13
95457,166.13
96068,166.13
96006,163.08
96130,166.13
96056,163.08
96109,166.13
96114,166.13
96113,166.13
96117,166.13
96121,166.13
96119,166.13
96128,166.13
96123,166.13
96127,166.13
96132,166.13
96137,163.08
96136,166.13
96009,166.13
93623,231.59
93604,235.65
93639,235.65
93638,235.65
93644,235.65
93637,235.65
93653,231.59
93636,235.65
93610,231.59
93614,235.65
93601,231.59
93669,235.65
93645,235.65
93643,235.65
94924,183.94
94977,183.94
94978,183.94
94963,183.94
94964,183.94
94966,183.94
94974,183.94
94965,183.94
94960,183.94
94947,183.94
94971,183.94
94925,183.94
94930,183.94
94942,183.94
94945,183.94
94933,183.94
94948,183.94
94920,183.94
94949,183.94
94970,183.94
94941,183.94
94957,183.94
94937,183.94
94950,183.94
94973,183.94
94939,183.94
94940,183.94
94946,183.94
94938,183.94
94956,183.94
94915,183.94
94976,183.94
94904,183.94
94929,183.94
94901,183.94
94903,183.94
94998,183.94
94914,183.94
94979,183.94
94913,183.94
94912,183.94
95306,235.92
95311,166.13
95318,235.92
95321,166.13
95325,235.92
95329,166.13
95338,235.92
95345,235.92
95389,235.92
95463,166.13
95449,166.13
95466,166.13
95459,166.13
95460,166.13
95470,166.13
95445,166.13
95468,166.13
95420,166.13
95425,166.13
95481,166.13
95482,166.13
95488,166.13
95490,166.13
95456,166.13
95494,166.13
95432,166.13
95437,166.13
95454,166.13
95585,166.13
95427,166.13
95587,166.13
95415,166.13
95410,166.13
95428,166.13
95418,166.13
95417,166.13
95429,166.13
93665,235.92
95343,235.92
95315,235.92
95312,235.92
95317,235.92
95365,235.92
95341,235.92
95340,235.92
95333,235.92
95322,228.42
95324,235.92
95334,235.92
95348,235.92
95344,235.92
95380,228.42
95374,235.92
95301,235.92
93635,235.92
95388,235.92
93661,235.92
95369,235.92
95303,235.92
96101,166.13
96104,166.13
96110,166.13
96115,166.13
96108,166.13
96112,166.13
96134,163.08
97635,163.08
96054,166.13
96015,166.13
96116,166.13
93546,248.03
96107,248.03
96133,248.03
93517,248.03
93529,248.03
93512,248.03
93541,248.03
93930,207.17
93905,214.34
95076,207.17
93927,214.34
95039,214.34
93922,214.34
93901,214.34
93450,214.34
93902,214.34
93925,214.34
93942,214.34
93451,213.09
93960,214.34
93955,214.34
93950,214.34
93907,214.34
95004,207.17
93906,214.34
93915,214.34
93908,214.34
93920,214.34
93921,214.34
93912,214.34
93924,214.34
93923,214.34
93932,214.34
93954,214.34
93928,214.34
93943,214.34
93940,214.34
93933,214.34
93953,214.34
93962,214.34
93926,214.34
95012,214.34
93944,214.34
93426,213.09
94559,183.94
94508,183.94
94581,183.94
95476,183.94
94599,183.94
94558,183.94
94574,183.94
94515,183.94
94562,183.94
94573,183.94
94503,183.94
94567,183.94
94576,183.94
95960,163.08
95946,166.13
95975,166.13
96162,166.13
95945,166.13
96160,166.13
95602,166.13
95977,163.08
95728,166.13
95949,166.13
96161,166.13
95986,166.13
95724,166.13
95959,166.13
95712,166.13
96111,166.13
95924,166.13
92806,237.91
92843,237.91
90620,237.91
92812,237.91
92704,237.91
92690,237.91
92651,237.91
92672,237.91
92648,237.91
92816,237.91
90633,237.91
92886,237.91
92833,237.91
90721,237.91
92628,237.91
92629,237.91
92618,237.91
92842,237.91
92675,237.91
92656,237.91
92646,237.91
92694,237.91
92647,237.91
92832,237.91
92663,237.91
92606,237.91
92650,237.91
92660,237.91
92627,237.91
90743,237.91
92688,237.91
92657,237.91
92808,237.91
92626,237.91
90621,237.91
92619,237.91
92835,237.91
92620,237.91
92625,237.91
90638,237.91
92821,237.91
92703,237.91
92624,237.91
92623,237.91
90622,237.91
92844,237.91
92673,237.91
92652,237.91
92655,237.91
90623,237.91
92691,237.91
92834,237.91
92685,237.91
92840,237.91
92856,237.91
90630,237.91
92610,237.91
90624,237.91
92825,237.91
92605,237.91
92614,237.91
92692,237.91
92637,237.91
92707,237.91
92868,237.91
92654,237.91
92885,237.91
92706,237.91
92861,237.91
92693,237.91
92845,237.91
92602,237.91
92859,237.91
92846,237.91
90740,237.91
92653,237.91
92809,237.91
92811,237.91
92837,237.91
92658,237.91
92815,237.91
92831,237.91
92607,237.91
92817,237.91
92612,237.91
92702,237.91
92697,237.91
90742,237.91
92867,237.91
92712,237.91
92711,237.91
92841,237.91
92603,237.91
90631,237.91
92604,237.91
92780,237.91
92735,237.91
92836,237.91
92801,237.91
92823,237.91
92865,237.91
92781,237.91
92862,237.91
90632,237.91
92863,237.91
92609,237.91
92683,237.91
92662,237.91
92630,237.91
92899,237.91
92661,237.91
92659,237.91
92782,237.91
90720,237.91
92822,237.91
92799,237.91
92802,237.91
92728,237.91
92701,237.91
92616,237.91
92803,237.91
92698,237.91
92869,237.91
92838,237.91
92617,237.91
92649,237.91
92805,237.91
92804,237.91
92676,237.91
92674,237.91
92864,237.91
92857,237.91
92887,237.91
92705,237.91
92615,237.91
92866,237.91
92677,237.91
90680,237.91
92870,237.91
92871,237.91
92684,237.91
92814,237.91
92679,237.91
92807,237.91
92850,237.91
92708,237.91
92678,237.91
95715,195.66
95603,195.66
95681,195.66
95701,195.66
95717,195.66
95631,195.66
95648,166.13
95677,195.66
96141,195.66
96140,195.66
96145,195.66
96148,195.66
96146,195.66
95668,166.13
95722,195.66
95747,195.66
95713,195.66
95650,195.66
95604,195.66
96143,195.66
95610,190.32
95746,195.66
95736,195.66
95661,195.66
95765,195.66
95703,195.66
95678,190.32
95663,195.66
95658,195.66
95626,166.13
95714,195.66
95947,166.13
96106,166.13
96129,166.13
96105,163.08
96122,166.13
95956,166.13
96135,166.13
95981,163.08
95980,166.13
95984,166.13
95915,166.13
95983,166.13
95923,166.13
96020,166.13
95971,166.13
96103,166.13
95934,166.13
92517,228.9
92248,228.9
92536,228.9
92241,228.9
92210,228.9
92551,228.9
92882,228.9
92878,228.9
92561,228.9
92501,228.9
92589,228.9
92532,228.9
92506,228.9
91752,228.9
92591,228.9
92883,228.9
92592,228.9
92563,228.9
92539,228.9
92596,228.9
92519,228.9
92253,228.9
92240,228.9
92595,228.9
92234,228.9
92593,228.9
92515,228.9
92881,228.9
92549,228.9
92516,228.9
92270,228.9
92585,228.9
92261,228.9
92230,228.9
92226,228.9
92522,228.9
92236,228.9
92562,228.9
92264,228.9
92235,228.9
92860,228.9
92282,228.9
92263,228.9
92202,228.9
92247,228.9
92203,228.9
92877,228.9
92599,228.9
92504,228.9
92567,228.9
92258,228.9
92508,228.9
92211,228.9
92572,228.9
92220,228.9
92571,228.9
92028,219.84
92590,228.9
92564,228.9
92513,228.9
92880,219.84
92531,228.9
92502,228.9
92324,219.84
92554,228.9
92544,228.9
92239,228.9
92552,228.9
92546,228.9
92530,228.9
92543,228.9
92553,228.9
92557,228.9
92583,228.9
92545,228.9
92262,228.9
92276,228.9
92373,219.84
92505,228.9
92255,228.9
92320,228.9
92223,228.9
92581,228.9
92514,228.9
92507,228.9
92586,228.9
92556,228.9
92399,219.84
92555,228.9
92879,228.9
92582,228.9
92584,228.9
92570,228.9
92518,228.9
92548,228.9
92587,228.9
92254,228.9
92201,228.9
92521,228.9
92260,228.9
92503,228.9
92509,228.9
94206,195.66
95609,195.66
95820,195.66
95830,195.66
94211,195.66
94299,195.66
95833,195.66
94258,195.66
95860,195.66
95742,195.66
94252,195.66
95639,195.66
94240,195.66
94205,195.66
94245,195.66
94280,195.66
95824,195.66
95829,195.66
95759,195.66
94209,195.66
95843,195.66
95852,195.66
95853,195.66
94257,195.66
94237,195.66
94236,195.66
95827,195.66
95851,195.66
94239,195.66
94248,195.66
95608,195.66
95832,195.66
94268,195.66
95690,183.94
95866,195.66
94259,195.66
94244,195.66
95671,195.66
95864,195.66
95865,195.66
94267,195.66
95831,195.66
95814,195.66
94295,195.66
95673,195.66
95867,195.66
95757,195.66
95652,195.66
94263,195.66
95822,195.66
94261,195.66
95899,195.66
95632,195.66
95670,195.66
94282,195.66
94269,195.66
94262,195.66
95823,195.66
94273,195.66
95680,195.66
94289,195.66
95611,195.66
94294,195.66
94208,195.66
94271,195.66
95641,195.66
95811,195.66
95836,166.13
95662,195.66
94286,195.66
94290,195.66
94297,195.66
94288,195.66
95819,195.66
94247,195.66
95683,195.66
95894,195.66
95835,195.66
95815,195.66
95630,195.66
94254,195.66
95818,195.66
94207,195.66
94293,195.66
95834,195.66
95638,195.66
95838,195.66
94283,195.66
95763,195.66
95840,195.66
94235,195.66
94296,195.66
94274,195.66
95842,195.66
95615,190.32
95741,195.66
95828,195.66
94287,195.66
94249,195.66
94256,195.66
94204,195.66
95837,166.13
94291,195.66
95758,195.66
94285,195.66
95628,195.66
94250,195.66
95813,195.66
94298,195.66
94234,195.66
94571,183.94
95821,195.66
95660,195.66
94203,195.66
94277,195.66
94278,195.66
94279,195.66
95812,195.66
95841,195.66
95621,195.66
95816,195.66
94229,195.66
94232,195.66
95693,195.66
94284,195.66
95826,195.66
95817,195.66
95624,195.66
95655,195.66
94230,195.66
95825,195.66
95023,207.17
95045,214.34
95024,214.34
95043,214.34
95075,214.34
92411,228.9
91701,228.9
92363,228.9
92329,228.9
92309,228.9
93562,228.9
92313,228.9
92342,228.9
92376,228.9
92278,228.9
91708,228.9
92327,228.9
92350,228.9
92316,228.9
92359,228.9
92403,228.9
92347,228.9
92402,228.9
92286,228.9
92382,228.9
92372,228.9
92410,228.9
92427,228.9
92405,228.9
92352,228.9
92407,228.9
92406,228.9
91758,228.9
92398,228.9
92408,228.9
92341,228.9
92277,228.9
92423,228.9
92344,228.9
92334,228.9
92371,228.9
92304,228.9
92394,228.9
92358,228.9
91730,228.9
92346,228.9
92310,228.9
92285,228.9
92418,228.9
92312,228.9
92413,228.9
92338,228.9
92415,228.9
92325,228.9
92317,228.9
91784,228.9
92339,228.9
91729,228.9
91766,228.9
92337,228.9
92354,228.9
92323,228.9
91786,228.9
92345,228.9
91710,228.9
92404,228.9
92331,228.9
91792,228.9
92356,228.9
92284,228.9
92308,228.9
92268,228.9
91764,228.9
91763,228.9
92378,228.9
92336,228.9
92280,228.9
92340,228.9
92365,228.9
91743,228.9
92267,228.9
92315,228.9
92368,228.9
91761,228.9
91785,228.9
92395,228.9
92321,228.9
92386,228.9
92377,228.9
92252,228.9
92385,228.9
92369,228.9
92307,228.9
92393,228.9
93592,228.9
92392,228.9
92318,228.9
91762,228.9
92364,228.9
92311,228.9
91709,228.9
92366,228.9
92256,228.9
92357,228.9
92397,228.9
92333,228.9
92332,228.9
92401,228.9
92322,228.9
92314,228.9
92335,228.9
92301,228.9
92375,228.9
92305,228.9
92391,228.9
91737,228.9
91739,228.9
92374,228.9
92242,228.9
92039,226.84
92109,226.84
91915,226.84
92026,226.84
91901,226.84
92168,226.84
92129,226.84
91908,226.84
91945,226.84
92153,226.84
92068,226.84
92173,226.84
92172,226.84
91906,226.84
91905,226.84
92086,226.84
91902,226.84
92025,226.84
92121,226.84
92178,226.84
92033,226.84
91978,226.84
92003,226.84
91903,226.84
92176,226.84
92152,226.84
92065,226.84
92040,226.84
91931,226.84
91932,226.84
92120,226.84
92010,226.84
92007,226.84
92023,226.84
92071,226.84
92061,226.84
92079,226.84
92008,226.84
91912,226.84
92064,226.84
92167,226.84
91948,226.84
92049,226.84
92092,226.84
92059,226.84
92108,226.84
92122,226.84
92174,226.84
91933,226.84
92196,226.84
91909,226.84
92009,226.84
91911,226.84
92074,226.84
92021,226.84
92136,226.84
91914,226.84
92014,226.84
92078,226.84
92165,226.84
91913,226.84
92130,226.84
92150,226.84
92199,226.84
92037,226.84
92046,226.84
92145,226.84
92154,226.84
92134,226.84
92132,226.84
92149,226.84
91946,226.84
92131,226.84
92143,226.84
92058,226.84
92158,226.84
92163,226.84
92137,226.84
92161,226.84
92110,226.84
92155,226.84
92175,226.84
92013,226.84
92091,226.84
92160,226.84
91977,226.84
92142,226.84
92011,226.84
92051,226.84
92159,226.84
92140,226.84
92195,226.84
92198,226.84
91976,226.84
92088,226.84
91910,226.84
92186,226.84
91944,226.84
91921,226.84
92187,226.84
92191,226.84
92182,226.84
92147,226.84
91963,226.84
92190,226.84
92119,226.84
92197,226.84
91950,226.84
92118,226.84
92192,226.84
92055,226.84
92116,226.84
91962,226.84
92075,226.84
91917,226.84
92105,226.84
92056,226.84
92113,226.84
92114,226.84
92115,226.84
92139,226.84
92052,226.84
92057,226.84
92029,226.84
92030,226.84
92104,226.84
92106,226.84
92112,226.84
92093,226.84
91941,226.84
92084,226.84
92193,226.84
92127,226.84
92138,226.84
92027,226.84
91916,226.84
92066,226.84
92166,226.84
92103,226.84
92020,226.84
92128,226.84
91951,226.84
92101,226.84
92177,226.84
91934,226.84
92067,226.84
92019,226.84
92102,226.84
92060,226.84
92169,226.84
91987,226.84
92085,226.84
92024,226.84
92179,226.84
92107,226.84
92126,226.84
92069,226.84
92072,226.84
92096,226.84
92083,226.84
92111,226.84
91942,226.84
92070,226.84
92135,226.84
91935,226.84
92022,226.84
92038,226.84
92123,226.84
92054,226.84
91979,226.84
